Date,Symbol,EWMA_Volatility_Simple,EWMA_Volatility_Log,EWMA_Volatility_Simple_Pct,EWMA_Volatility_Log_Pct,Volatility_Level,Year,Month,Quarter,Month_Name
2024-04-26,MSFT,0.20982956734443725,0.2101593570945608,20.982956734443725,21.01593570945608,Medium,2024,4,Q2,April
2024-04-29,AAPL,0.23219085690498625,0.2313762312308697,23.219085690498627,23.13762312308697,Medium,2024,4,Q2,April
2024-04-29,GOOGL,0.4635675524286283,0.4497038787176393,46.35675524286283,44.970387871763926,High,2024,4,Q2,April
2024-04-29,MSFT,0.2064145078522878,0.20670717870973188,20.64145078522878,20.67071787097319,Medium,2024,4,Q2,April
2024-04-30,AAPL,0.2368177832818086,0.23614529691656636,23.68177832818086,23.614529691656635,Medium,2024,4,Q2,April
2024-04-30,GOOGL,0.45996930342367015,0.4466771411283424,45.996930342367015,44.66771411283424,High,2024,4,Q2,April
2024-04-30,MSFT,0.23206342455203113,0.2331726548617828,23.206342455203114,23.31726548617828,Medium,2024,4,Q2,April
2024-05-01,AAPL,0.23068262668720388,0.23000086804610664,23.068262668720386,23.000086804610664,Medium,2024,5,Q2,May
2024-05-01,GOOGL,0.44609456141915904,0.43325076705162396,44.609456141915906,43.325076705162395,High,2024,5,Q2,May
2024-05-01,MSFT,0.2349751098022356,0.23601277083237154,23.49751098022356,23.601277083237154,Medium,2024,5,Q2,May
2024-05-02,AAPL,0.2398284455541115,0.23902263860496692,23.982844555411152,23.902263860496692,Medium,2024,5,Q2,May
2024-05-02,GOOGL,0.435333621585864,0.423070511758926,43.5333621585864,42.3070511758926,High,2024,5,Q2,May
2024-05-02,MSFT,0.2307424170798831,0.23178596792344286,23.07424170798831,23.178596792344287,Medium,2024,5,Q2,May
2024-05-03,AAPL,0.3243209552593297,0.3194849281576656,32.43209552593297,31.94849281576656,High,2024,5,Q2,May
2024-05-03,GOOGL,0.42208678138723676,0.4101878479666697,42.20867813872368,41.01878479666697,High,2024,5,Q2,May
2024-05-03,MSFT,0.24159369279456716,0.24233300371102068,24.159369279456715,24.233300371102068,Medium,2024,5,Q2,May
2024-05-06,AAPL,0.31861922411034366,0.3138898916631679,31.861922411034367,31.38898916631679,High,2024,5,Q2,May
2024-05-06,GOOGL,0.409232414850955,0.3977043429117579,40.9232414850955,39.77043429117579,High,2024,5,Q2,May
2024-05-06,MSFT,0.243254258903286,0.2439148912423203,24.3254258903286,24.39148912423203,Medium,2024,5,Q2,May
2024-05-07,AAPL,0.3089141281882519,0.30433233279513794,30.89141281882519,30.433233279513793,High,2024,5,Q2,May
2024-05-07,GOOGL,0.40041473654440396,0.3894206962471096,40.041473654440395,38.94206962471096,High,2024,5,Q2,May
2024-05-07,MSFT,0.23955341712168154,0.24014227555418804,23.955341712168156,24.014227555418806,Medium,2024,5,Q2,May
2024-05-08,AAPL,0.2995711745275275,0.2951155681140252,29.95711745275275,29.511556811402517,Medium,2024,5,Q2,May
2024-05-08,GOOGL,0.3932752581777451,0.38260040400330964,39.327525817774514,38.260040400330965,High,2024,5,Q2,May
2024-05-08,MSFT,0.23249913372192355,0.23308842471401706,23.249913372192353,23.308842471401707,Medium,2024,5,Q2,May
2024-05-09,AAPL,0.29153575679939503,0.28727463596233094,29.153575679939504,28.727463596233093,Medium,2024,5,Q2,May
2024-05-09,GOOGL,0.38131677725221214,0.37095694070801094,38.131677725221216,37.095694070801095,High,2024,5,Q2,May
2024-05-09,MSFT,0.22594036677177215,0.22653536942514577,22.594036677177215,22.653536942514577,Medium,2024,5,Q2,May
2024-05-10,AAPL,0.2856194376417388,0.28145215979715094,28.56194376417388,28.145215979715093,Medium,2024,5,Q2,May
2024-05-10,GOOGL,0.37261965432976746,0.36253530518024035,37.261965432976744,36.253530518024036,High,2024,5,Q2,May
2024-05-10,MSFT,0.219998805468261,0.2206021977818191,21.999880546826102,22.06021977818191,Medium,2024,5,Q2,May
2024-05-13,AAPL,0.2824005576958216,0.2784433594957415,28.240055769582163,27.844335949574152,Medium,2024,5,Q2,May
2024-05-13,GOOGL,0.3612811194831166,0.3514969641353923,36.128111948311656,35.149696413539225,High,2024,5,Q2,May
2024-05-13,MSFT,0.2136791285594523,0.2142426518642842,21.36791285594523,21.42426518642842,Medium,2024,5,Q2,May
2024-05-14,AAPL,0.2739175173259944,0.27009914751856484,27.391751732599438,27.009914751856485,Medium,2024,5,Q2,May
2024-05-14,GOOGL,0.350520013202611,0.34107466222665844,35.0520013202611,34.10746622266584,High,2024,5,Q2,May
2024-05-14,MSFT,0.2085198507691842,0.20909096226002497,20.85198507691842,20.909096226002497,Medium,2024,5,Q2,May
2024-05-15,AAPL,0.26735043729064045,0.2637074325104945,26.735043729064046,26.37074325104945,Medium,2024,5,Q2,May
2024-05-15,GOOGL,0.3415324344453855,0.3324822353525921,34.15324344453855,33.24822353525921,High,2024,5,Q2,May
2024-05-15,MSFT,0.21173841182369452,0.21219156991053043,21.17384118236945,21.219156991053044,Medium,2024,5,Q2,May
2024-05-16,AAPL,0.25966475436499514,0.2561061686795726,25.966475436499515,25.61061686795726,Medium,2024,5,Q2,May
2024-05-16,GOOGL,0.3317427816068934,0.3230285508350615,33.17427816068934,32.30285508350615,High,2024,5,Q2,May
2024-05-16,MSFT,0.20701853704001352,0.20741686964061556,20.70185370400135,20.741686964061557,Medium,2024,5,Q2,May
2024-05-17,AAPL,0.25228286832934277,0.24880624574706633,25.228286832934277,24.880624574706633,Medium,2024,5,Q2,May
2024-05-17,GOOGL,0.322475072275241,0.31409391050987084,32.2475072275241,31.409391050987086,High,2024,5,Q2,May
2024-05-17,MSFT,0.20115102150499561,0.20151588938854317,20.11510215049956,20.151588938854317,Medium,2024,5,Q2,May
2024-05-20,AAPL,0.24471659304998875,0.24136121066078742,24.471659304998873,24.136121066078744,Medium,2024,5,Q2,May
2024-05-20,GOOGL,0.31265184879573815,0.304525049910706,31.265184879573816,30.4525049910706,High,2024,5,Q2,May
2024-05-20,MSFT,0.19936048203706241,0.1997105039436707,19.936048203706243,19.971050394367072,Low,2024,5,Q2,May
2024-05-21,AAPL,0.2374657411256528,0.23423158292913843,23.74657411256528,23.423158292913843,Medium,2024,5,Q2,May
2024-05-21,GOOGL,0.30312772492612133,0.2952509466798492,30.312772492612133,29.52509466798492,High,2024,5,Q2,May
2024-05-21,MSFT,0.1949537146218152,0.19531068516170152,19.49537146218152,19.53106851617015,Low,2024,5,Q2,May
2024-05-22,AAPL,0.23475670464813822,0.23161628702903453,23.47567046481382,23.161628702903453,Medium,2024,5,Q2,May
2024-05-22,GOOGL,0.29830841236049377,0.29068811394880983,29.830841236049377,29.068811394880985,Medium,2024,5,Q2,May
2024-05-22,MSFT,0.18905285552653903,0.18940447927304346,18.905285552653904,18.940447927304348,Low,2024,5,Q2,May
2024-05-23,AAPL,0.2465952881380643,0.24395836427289674,24.659528813806432,24.395836427289673,Medium,2024,5,Q2,May
2024-05-23,GOOGL,0.2995175793721729,0.2923450903038888,29.951757937217288,29.234509030388878,Medium,2024,5,Q2,May
2024-05-23,MSFT,0.18781065783339476,0.18811150000007468,18.781065783339475,18.81115000000747,Low,2024,5,Q2,May
2024-05-24,AAPL,0.2453214331776618,0.2428144912827145,24.53214331776618,24.28144912827145,Medium,2024,5,Q2,May
2024-05-24,GOOGL,0.2910831608018828,0.28418357120501797,29.108316080188278,28.418357120501796,Medium,2024,5,Q2,May
2024-05-24,MSFT,0.18331525119132927,0.18362376413431403,18.331525119132927,18.362376413431402,Low,2024,5,Q2,May
2024-05-28,AAPL,0.2381330120102636,0.23568335445490168,23.81330120102636,23.568335445490167,Medium,2024,5,Q2,May
2024-05-28,GOOGL,0.28278344393220856,0.2761407639267172,28.278344393220856,27.61407639267172,Medium,2024,5,Q2,May
2024-05-28,MSFT,0.17786917160389493,0.17815812536151124,17.786917160389493,17.815812536151125,Low,2024,5,Q2,May
2024-05-29,AAPL,0.23093485859628238,0.22855136537652496,23.093485859628238,22.855136537652495,Medium,2024,5,Q2,May
2024-05-29,GOOGL,0.2752945091227392,0.2688282160337929,27.529450912273916,26.88282160337929,Medium,2024,5,Q2,May
2024-05-29,MSFT,0.17341420891035017,0.1736690049647017,17.341420891035018,17.36690049647017,Low,2024,5,Q2,May
2024-05-30,AAPL,0.22409161318396117,0.22179761435471607,22.409161318396116,22.179761435471608,Medium,2024,5,Q2,May
2024-05-30,GOOGL,0.28332432476496,0.2775436664156261,28.332432476496,27.754366641562612,Medium,2024,5,Q2,May
2024-05-30,MSFT,0.21645100377857607,0.21791234708157034,21.645100377857606,21.791234708157035,Medium,2024,5,Q2,May
2024-05-31,AAPL,0.2174052657258513,0.21519495135631625,21.740526572585132,21.519495135631626,Medium,2024,5,Q2,May
2024-05-31,GOOGL,0.27469921884420595,0.2690993317499558,27.469921884420597,26.909933174995583,Medium,2024,5,Q2,May
2024-05-31,MSFT,0.20992897896677293,0.21135460817087182,20.99289789667729,21.135460817087182,Medium,2024,5,Q2,May
2024-06-03,AAPL,0.21209744966776536,0.20999020820747527,21.209744966776537,20.99902082074753,Medium,2024,6,Q2,June
2024-06-03,GOOGL,0.2664489707315833,0.2610383904188259,26.64489707315833,26.103839041882594,Medium,2024,6,Q2,June
2024-06-03,MSFT,0.20400980520511613,0.20536875192761692,20.400980520511613,20.53687519276169,Medium,2024,6,Q2,June
2024-06-04,AAPL,0.2057541731257363,0.2037008326545388,20.57541731257363,20.370083265453882,Medium,2024,6,Q2,June
2024-06-04,GOOGL,0.25840853963950006,0.253177064128899,25.840853963950007,25.3177064128899,Medium,2024,6,Q2,June
2024-06-04,MSFT,0.19941558883489754,0.2007526156660741,19.941558883489755,20.07526156660741,Low,2024,6,Q2,June
2024-06-05,AAPL,0.20021594079478866,0.1982508600035326,20.021594079478866,19.82508600035326,Medium,2024,6,Q2,June
2024-06-05,GOOGL,0.2520861302991948,0.24708223476250962,25.20861302991948,24.70822347625096,Medium,2024,6,Q2,June
2024-06-05,MSFT,0.206775876945918,0.20785018679106684,20.6775876945918,20.785018679106685,Medium,2024,6,Q2,June
2024-06-06,AAPL,0.1984141116225537,0.19650494284464884,19.84141116225537,19.650494284464884,Low,2024,6,Q2,June
2024-06-06,GOOGL,0.24517164764516267,0.24036477559068276,24.517164764516266,24.036477559068274,Medium,2024,6,Q2,June
2024-06-06,MSFT,0.2004770440904594,0.201519564485307,20.04770440904594,20.1519564485307,Medium,2024,6,Q2,June
2024-06-07,AAPL,0.19571397238370544,0.19389693364655733,19.571397238370544,19.389693364655734,Low,2024,6,Q2,June
2024-06-07,GOOGL,0.24511291438707447,0.24056471296931622,24.511291438707445,24.056471296931623,Medium,2024,6,Q2,June
2024-06-07,MSFT,0.1946389018575194,0.19563304597974585,19.46389018575194,19.563304597974586,Low,2024,6,Q2,June
2024-06-10,AAPL,0.20871317264119937,0.20728490117229234,20.871317264119938,20.728490117229235,Medium,2024,6,Q2,June
2024-06-10,GOOGL,0.23783335699350797,0.23344386952149443,23.783335699350797,23.344386952149442,Medium,2024,6,Q2,June
2024-06-10,MSFT,0.19152947399500156,0.19249815651303892,19.152947399500157,19.24981565130389,Low,2024,6,Q2,June
2024-06-11,AAPL,0.33729029268769617,0.329037162126468,33.729029268769615,32.9037162126468,High,2024,6,Q2,June
2024-06-11,GOOGL,0.23223721086389404,0.22804291771820007,23.223721086389403,22.804291771820008,Medium,2024,6,Q2,June
2024-06-11,MSFT,0.18944546151750383,0.1903731255290446,18.944546151750384,19.03731255290446,Low,2024,6,Q2,June
2024-06-12,AAPL,0.3378507161358643,0.32994542095182017,33.78507161358643,32.99454209518202,High,2024,6,Q2,June
2024-06-12,GOOGL,0.22573770225711048,0.22170480870114478,22.573770225711048,22.170480870114478,Medium,2024,6,Q2,June
2024-06-12,MSFT,0.1953011717042178,0.19600028590354562,19.53011717042178,19.60002859035456,Low,2024,6,Q2,June
2024-06-13,AAPL,0.3276720183847679,0.31998806759242876,32.76720183847679,31.998806759242875,High,2024,6,Q2,June
2024-06-13,GOOGL,0.2288507503935934,0.2251273756853197,22.88507503935934,22.51273756853197,Medium,2024,6,Q2,June
2024-06-13,MSFT,0.18949056318612073,0.1901567761038233,18.949056318612072,19.01567761038233,Low,2024,6,Q2,June
2024-06-14,AAPL,0.32338520708600316,0.3159282386013507,32.33852070860031,31.592823860135073,High,2024,6,Q2,June
2024-06-14,GOOGL,0.22382142698522287,0.220272422196053,22.382142698522287,22.0272422196053,Medium,2024,6,Q2,June
2024-06-14,MSFT,0.1837384865866596,0.18438046726488977,18.37384865866596,18.438046726488977,Low,2024,6,Q2,June
2024-06-17,AAPL,0.317466773219336,0.31034410437871557,31.746677321933596,31.034410437871557,High,2024,6,Q2,June
2024-06-17,GOOGL,0.21701006484153232,0.21357254278561497,21.701006484153233,21.357254278561495,Medium,2024,6,Q2,June
2024-06-17,MSFT,0.18236332680884088,0.18295849749380486,18.236332680884086,18.295849749380487,Low,2024,6,Q2,June
2024-06-18,AAPL,0.3157825625873236,0.3089213844474236,31.578256258732363,30.89213844474236,High,2024,6,Q2,June
2024-06-18,GOOGL,0.2173534052277153,0.21411274489989893,21.73534052277153,21.411274489989893,Medium,2024,6,Q2,June
2024-06-18,MSFT,0.1794796281786409,0.1800088694281907,17.94796281786409,18.00088694281907,Low,2024,6,Q2,June
2024-06-20,AAPL,0.3242094745318574,0.3179728992220235,32.42094745318574,31.79728992220235,High,2024,6,Q2,June
2024-06-20,GOOGL,0.2118413434648349,0.2087424643134137,21.18413434648349,20.87424643134137,Medium,2024,6,Q2,June
2024-06-20,MSFT,0.17485546252751402,0.17534169557759258,17.4855462527514,17.534169557759256,Low,2024,6,Q2,June
2024-06-21,AAPL,0.31961557390779827,0.3135638041855786,31.961557390779827,31.356380418557862,High,2024,6,Q2,June
2024-06-21,GOOGL,0.21580017254054612,0.2128352463930542,21.580017254054614,21.28352463930542,Medium,2024,6,Q2,June
2024-06-21,MSFT,0.17127881776519047,0.17175694239579126,17.127881776519047,17.175694239579126,Low,2024,6,Q2,June
2024-06-24,AAPL,0.30988803956346794,0.30401586604935493,30.988803956346793,30.401586604935492,High,2024,6,Q2,June
2024-06-24,GOOGL,0.21007133283064797,0.207177910765594,21.007133283064796,20.7177910765594,Medium,2024,6,Q2,June
2024-06-24,MSFT,0.16876070348590347,0.16918265322676299,16.876070348590346,16.918265322676298,Low,2024,6,Q2,June
2024-06-25,AAPL,0.300461108677416,0.29477541203765406,30.0461108677416,29.477541203765405,High,2024,6,Q2,June
2024-06-25,GOOGL,0.2242445319232578,0.2212673765438713,22.42445319232578,22.126737654387128,Medium,2024,6,Q2,June
2024-06-25,MSFT,0.1645809426005931,0.16500078546368926,16.458094260059312,16.500078546368925,Low,2024,6,Q2,June
2024-06-26,AAPL,0.2978617610684757,0.2924554376295903,29.786176106847574,29.24554376295903,Medium,2024,6,Q2,June
2024-06-26,GOOGL,0.21813302269068066,0.21522455254585718,21.813302269068068,21.52245525458572,Medium,2024,6,Q2,June
2024-06-26,MSFT,0.15957080297813026,0.1599765988042645,15.957080297813025,15.99765988042645,Low,2024,6,Q2,June
2024-06-27,AAPL,0.28880209986856464,0.2835548781432841,28.880209986856464,28.355487814328413,Medium,2024,6,Q2,June
2024-06-27,GOOGL,0.21228167888737953,0.20949323184274193,21.228167888737953,20.949323184274192,Medium,2024,6,Q2,June
2024-06-27,MSFT,0.15480565235788304,0.15519194716142637,15.480565235788305,15.519194716142637,Low,2024,6,Q2,June
2024-06-28,AAPL,0.29127169164146505,0.28634871057120065,29.127169164146505,28.634871057120066,Medium,2024,6,Q2,June
2024-06-28,GOOGL,0.22153364502798947,0.2191164392265692,22.153364502798947,21.91164392265692,Medium,2024,6,Q2,June
2024-06-28,MSFT,0.1619612180849114,0.16235921291437283,16.19612180849114,16.235921291437283,Low,2024,6,Q2,June
2024-07-01,AAPL,0.299015695453834,0.29419330429175783,29.9015695453834,29.419330429175783,Medium,2024,7,Q3,July
2024-07-01,GOOGL,0.21493206194716413,0.2126026106178801,21.493206194716414,21.26026106178801,Medium,2024,7,Q3,July
2024-07-01,MSFT,0.17466280863648337,0.17470365004662908,17.466280863648336,17.47036500466291,Low,2024,7,Q3,July
2024-07-02,AAPL,0.2930967708219955,0.28850143374696846,29.30967708219955,28.850143374696845,Medium,2024,7,Q3,July
2024-07-02,GOOGL,0.21162702714010156,0.20941427195207096,21.162702714010155,20.941427195207098,Medium,2024,7,Q3,July
2024-07-02,MSFT,0.1696067394159803,0.16965660821676182,16.96067394159803,16.96566082167618,Low,2024,7,Q3,July
2024-07-03,AAPL,0.28416845422160664,0.27971511127552806,28.416845422160662,27.971511127552805,Medium,2024,7,Q3,July
2024-07-03,GOOGL,0.20518038747908668,0.20303465485169284,20.51803874790867,20.303465485169284,Medium,2024,7,Q3,July
2024-07-03,MSFT,0.16443981761716006,0.16448823804436555,16.443981761716007,16.448823804436554,Low,2024,7,Q3,July
2024-07-05,AAPL,0.28220730085781076,0.27794071635414197,28.220730085781078,27.7940716354142,Medium,2024,7,Q3,July
2024-07-05,GOOGL,0.21677929789308245,0.21450431598592337,21.677929789308244,21.45043159859234,Medium,2024,7,Q3,July
2024-07-05,MSFT,0.16538058455301577,0.1653747202835844,16.538058455301577,16.53747202835844,Low,2024,7,Q3,July
2024-07-08,AAPL,0.273610273464731,0.26947361120565483,27.3610273464731,26.947361120565482,Medium,2024,7,Q3,July
2024-07-08,GOOGL,0.21583160603076043,0.213627139979311,21.583160603076042,21.3627139979311,Medium,2024,7,Q3,July
2024-07-08,MSFT,0.16242407983446613,0.1623842465649724,16.242407983446615,16.23842465649724,Low,2024,7,Q3,July
2024-07-09,AAPL,0.2654980325366726,0.2614667687726903,26.54980325366726,26.14667687726903,Medium,2024,7,Q3,July
2024-07-09,GOOGL,0.20983785602331884,0.20767941404065055,20.983785602331885,20.767941404065056,Medium,2024,7,Q3,July
2024-07-09,MSFT,0.17176439547241187,0.17180159599874265,17.176439547241188,17.180159599874266,Low,2024,7,Q3,July
2024-07-10,AAPL,0.26172440456383717,0.2578661099523789,26.17244045638372,25.78661099523789,Medium,2024,7,Q3,July
2024-07-10,GOOGL,0.20578189204206454,0.20372624922390092,20.578189204206453,20.37262492239009,Medium,2024,7,Q3,July
2024-07-10,MSFT,0.17289656957204624,0.17288415143457528,17.289656957204624,17.288415143457527,Low,2024,7,Q3,July
2024-07-11,AAPL,0.279196760070927,0.27599513234818873,27.919676007092697,27.599513234818872,Medium,2024,7,Q3,July
2024-07-11,GOOGL,0.23698550362532267,0.23604306120833352,23.698550362532266,23.60430612083335,Medium,2024,7,Q3,July
2024-07-11,MSFT,0.19892049159400993,0.199426545757355,19.892049159400994,19.9426545757355,Low,2024,7,Q3,July
2024-07-12,AAPL,0.27228787503677715,0.2692345843666643,27.228787503677715,26.92345843666643,Medium,2024,7,Q3,July
2024-07-12,GOOGL,0.23048250478516985,0.229539955286514,23.048250478516984,22.9539955286514,Medium,2024,7,Q3,July
2024-07-12,MSFT,0.19348147725479672,0.19394805971948295,19.348147725479674,19.394805971948294,Low,2024,7,Q3,July
2024-07-15,AAPL,0.2672844633089181,0.26437204678592363,26.72844633089181,26.437204678592362,Medium,2024,7,Q3,July
2024-07-15,GOOGL,0.22468905420314164,0.22380932762370004,22.468905420314165,22.380932762370005,Medium,2024,7,Q3,July
2024-07-15,MSFT,0.1875925402511003,0.18804301637749107,18.75925402511003,18.804301637749106,Low,2024,7,Q3,July
2024-07-16,AAPL,0.2597628341832014,0.2569054193962467,25.97628341832014,25.690541939624673,Medium,2024,7,Q3,July
2024-07-16,GOOGL,0.2264257630714587,0.22560542460208322,22.64257630714587,22.56054246020832,Medium,2024,7,Q3,July
2024-07-16,MSFT,0.18671921633409724,0.18712699851284875,18.671921633409724,18.712699851284874,Low,2024,7,Q3,July
2024-07-17,AAPL,0.2792402724622586,0.27704370806242457,27.924027246225858,27.704370806242455,Medium,2024,7,Q3,July
2024-07-17,GOOGL,0.22890338628406498,0.22817007414138613,22.890338628406496,22.81700741413861,Medium,2024,7,Q3,July
2024-07-17,MSFT,0.1887342458012033,0.18913784154710872,18.87342458012033,18.91378415471087,Low,2024,7,Q3,July
2024-07-18,AAPL,0.2869641112696534,0.2850282361341055,28.696411126965337,28.50282361341055,Medium,2024,7,Q3,July
2024-07-18,GOOGL,0.23301493195529743,0.23242113456076857,23.301493195529744,23.242113456076858,Medium,2024,7,Q3,July
2024-07-18,MSFT,0.18485801925864492,0.18522189103914322,18.485801925864493,18.52218910391432,Low,2024,7,Q3,July
2024-07-19,AAPL,0.27835396920263705,0.27645960534423736,27.835396920263705,27.645960534423736,Medium,2024,7,Q3,July
2024-07-19,GOOGL,0.22593692827721093,0.22536704749325875,22.593692827721092,22.536704749325875,Medium,2024,7,Q3,July
2024-07-19,MSFT,0.18107776161661893,0.18140597185904395,18.107776161661892,18.140597185904394,Low,2024,7,Q3,July
2024-07-22,AAPL,0.27036305833238905,0.2684956558701168,27.036305833238906,26.849565587011682,Medium,2024,7,Q3,July
2024-07-22,GOOGL,0.23680427295736425,0.23607130816494934,23.680427295736425,23.607130816494934,Medium,2024,7,Q3,July
2024-07-22,MSFT,0.1840207344954888,0.18429645341451456,18.40207344954888,18.429645341451454,Low,2024,7,Q3,July
2024-07-23,AAPL,0.2622694866043486,0.2604771163601812,26.22694866043486,26.04771163601812,Medium,2024,7,Q3,July
2024-07-23,GOOGL,0.22959115372449007,0.2288820482103139,22.959115372449006,22.88820482103139,Medium,2024,7,Q3,July
2024-07-23,MSFT,0.17924937430488339,0.17953621884775814,17.924937430488338,17.953621884775814,Low,2024,7,Q3,July
2024-07-24,AAPL,0.2811472774852455,0.28005052007865794,28.114727748524547,28.005052007865793,Medium,2024,7,Q3,July
2024-07-24,GOOGL,0.29585854762455266,0.29842690718729986,29.585854762455266,29.842690718729987,Medium,2024,7,Q3,July
2024-07-24,MSFT,0.22165755460804126,0.22329980823141188,22.165755460804128,22.329980823141188,Medium,2024,7,Q3,July
2024-07-25,AAPL,0.2733919115706924,0.27229092917273146,27.339191157069244,27.229092917273146,Medium,2024,7,Q3,July
2024-07-25,GOOGL,0.3068270048555262,0.3095854491564035,30.682700485552623,30.958544915640353,High,2024,7,Q3,July
2024-07-25,MSFT,0.23138945052926868,0.23316205917634295,23.138945052926868,23.316205917634296,Medium,2024,7,Q3,July
2024-07-26,AAPL,0.2651534143131336,0.2641009834980538,26.51534143131336,26.410098349805377,Medium,2024,7,Q3,July
2024-07-26,GOOGL,0.2976443318602518,0.3003423199156243,29.76443318602518,30.034231991562432,Medium,2024,7,Q3,July
2024-07-26,MSFT,0.23686763495432459,0.23846766273649503,23.68676349543246,23.846766273649504,Medium,2024,7,Q3,July
2024-07-29,AAPL,0.2570949640019929,0.2560814658607837,25.70949640019929,25.608146586078366,Medium,2024,7,Q3,July
2024-07-29,GOOGL,0.29784708375759894,0.3004458944828868,29.784708375759894,30.04458944828868,Medium,2024,7,Q3,July
2024-07-29,MSFT,0.23067618650657912,0.2322588097039459,23.067618650657913,23.22588097039459,Medium,2024,7,Q3,July
2024-07-30,AAPL,0.2493867187414012,0.24841996570790692,24.93867187414012,24.84199657079069,Medium,2024,7,Q3,July
2024-07-30,GOOGL,0.2901720873464221,0.2927426437033209,29.017208734642207,29.27426437033209,Medium,2024,7,Q3,July
2024-07-30,MSFT,0.22526405025864274,0.22675807307689072,22.526405025864275,22.675807307689073,Medium,2024,7,Q3,July
2024-07-31,AAPL,0.2479599137474309,0.247052717503775,24.79599137474309,24.7052717503775,Medium,2024,7,Q3,July
2024-07-31,GOOGL,0.28384602923752716,0.2863876728967732,28.384602923752716,28.638767289677318,Medium,2024,7,Q3,July
2024-07-31,MSFT,0.2208068108412355,0.22221591654730796,22.080681084123547,22.221591654730798,Medium,2024,7,Q3,July
2024-08-01,AAPL,0.2503579992734271,0.24953847398949336,25.035799927342712,24.953847398949335,Medium,2024,8,Q3,August
2024-08-01,GOOGL,0.2753839935169025,0.2778264984181061,27.538399351690252,27.78264984181061,Medium,2024,8,Q3,August
2024-08-01,MSFT,0.21408076815109947,0.21544637356083868,21.408076815109947,21.544637356083868,Medium,2024,8,Q3,August
2024-08-02,AAPL,0.2439911090376427,0.24323859321452893,24.39911090376427,24.323859321452893,Medium,2024,8,Q3,August
2024-08-02,GOOGL,0.27990479287560327,0.2823282121922066,27.990479287560326,28.23282121922066,Medium,2024,8,Q3,August
2024-08-02,MSFT,0.21850202837443813,0.21990748262283433,21.850202837443813,21.990748262283432,Medium,2024,8,Q3,August
2024-08-05,AAPL,0.30184968359916503,0.303880184830572,30.184968359916503,30.3880184830572,High,2024,8,Q3,August
2024-08-05,GOOGL,0.31367417600964764,0.3173635709628307,31.367417600964764,31.73635709628307,High,2024,8,Q3,August
2024-08-05,MSFT,0.23875057913910974,0.24074661578654874,23.875057913910975,24.074661578654872,Medium,2024,8,Q3,August
2024-08-06,AAPL,0.2940984583671551,0.29600841092307484,29.40984583671551,29.600841092307483,Medium,2024,8,Q3,August
2024-08-06,GOOGL,0.3041191494126338,0.3076953913681408,30.41191494126338,30.76953913681408,High,2024,8,Q3,August
2024-08-06,MSFT,0.240373829890374,0.24230359793517672,24.0373829890374,24.23035979351767,Medium,2024,8,Q3,August
2024-08-07,AAPL,0.2909446160584794,0.2928309563208428,29.094461605847936,29.283095632084276,Medium,2024,8,Q3,August
2024-08-07,GOOGL,0.2973151040140585,0.30084732962638794,29.73151040140585,30.084732962638792,Medium,2024,8,Q3,August
2024-08-07,MSFT,0.23313809626778684,0.2350211710157781,23.313809626778685,23.50211710157781,Medium,2024,8,Q3,August
2024-08-08,AAPL,0.29068460298471355,0.29248632261485913,29.068460298471354,29.248632261485913,Medium,2024,8,Q3,August
2024-08-08,GOOGL,0.3033866115390882,0.30664301175711706,30.33866115390882,30.664301175711707,High,2024,8,Q3,August
2024-08-08,MSFT,0.233418890202725,0.2352437562347938,23.3418890202725,23.52437562347938,Medium,2024,8,Q3,August
2024-08-09,AAPL,0.2871246564749711,0.2888909361458972,28.71246564749711,28.889093614589722,Medium,2024,8,Q3,August
2024-08-09,GOOGL,0.29892376113732794,0.3021234120379128,29.892376113732794,30.212341203791283,Medium,2024,8,Q3,August
2024-08-09,MSFT,0.23083081936603783,0.23262473692642857,23.083081936603783,23.262473692642857,Medium,2024,8,Q3,August
2024-08-12,AAPL,0.2796171001120421,0.28137064837932757,27.96171001120421,28.13706483793276,Medium,2024,8,Q3,August
2024-08-12,GOOGL,0.2905775687425176,0.293632997678977,29.057756874251762,29.3632997678977,Medium,2024,8,Q3,August
2024-08-12,MSFT,0.22456413255996624,0.2263311127774851,22.456413255996623,22.63311127774851,Medium,2024,8,Q3,August
2024-08-13,AAPL,0.2783813485991049,0.28004211997605266,27.83813485991049,28.004211997605267,Medium,2024,8,Q3,August
2024-08-13,GOOGL,0.28736910808135124,0.2903522472834265,28.736910808135125,29.03522472834265,Medium,2024,8,Q3,August
2024-08-13,MSFT,0.2311863931935764,0.23273245543457932,23.11863931935764,23.273245543457932,Medium,2024,8,Q3,August
2024-08-14,AAPL,0.26990439496373086,0.27151811793927555,26.990439496373085,27.151811793927553,Medium,2024,8,Q3,August
2024-08-14,GOOGL,0.28967266467524677,0.2925665084386517,28.967266467524677,29.256650843865167,Medium,2024,8,Q3,August
2024-08-14,MSFT,0.22636847790193487,0.22789619407886097,22.63684779019349,22.789619407886097,Medium,2024,8,Q3,August
2024-08-15,AAPL,0.2655829475466379,0.2671583616730114,26.55829475466379,26.715836167301138,Medium,2024,8,Q3,August
2024-08-15,GOOGL,0.2831599231779631,0.2860178700676102,28.31599231779631,28.601787006761022,Medium,2024,8,Q3,August
2024-08-15,MSFT,0.2248060334816031,0.2262774636000938,22.48060334816031,22.62774636000938,Medium,2024,8,Q3,August
